file,accepted_tokens,total_tokens,acceptance rate,performance.rouge1,performance.rouge2,performance.rougeL,performance.rougeLsum,num_tokens_per_sec,total_time,num_tokens
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.25_DRAFT_LEN10_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,20091,26455,0.7594118536437859,0.29398518317488065,0.11254393203589635,0.19110680695010918,0.24930419457954048,31.444892859972246,4.393248082399368,130.89
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.05_DRAFT_LEN3_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,16531,21207,0.7794700113164843,0.2862964642684036,0.10633202090464965,0.18251918574571016,0.2412153557825789,28.160587100142855,4.749886887073517,128.68
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.5_DRAFT_LEN15_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,21596,26018,0.8300088396940697,0.28870212647454774,0.11191482187846188,0.1872079050472293,0.24530113445030877,31.612490076743256,4.350334206819534,132.685
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.5_DRAFT_LEN6_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19743,22938,0.8606739613758229,0.29813376179739187,0.11692100883857373,0.193926155522054,0.2526866191698829,31.91027673493301,4.235126014947891,130.07
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.0_DRAFT_LEN4_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,0,247,0.0,0.0,0.0,0.0,0.0,9.988692626690014,0.10692952871322632,1.0
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.45_DRAFT_LEN5_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19067,22182,0.8595320741108056,0.29594634439544787,0.11222435545485389,0.1916801579739248,0.2527931349665383,31.356580478104235,4.264855180978775,129.145
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.3_DRAFT_LEN12_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,20548,26975,0.7617141162514828,0.29704500474291684,0.11457640480294981,0.19121873595965747,0.2528096743249835,31.221940095624078,4.4216660106182095,131.54
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-1B-Instruct_static_en_0.8_DRAFT_LEN5_264.log,19828,21113,0.9390925452306527,0.28232630817147397,0.10375773713369582,0.18001216191731295,0.23564029162092082,31.393962241110692,4.233856197595596,129.445
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-1B-Instruct_TEMP0.7_reinforce_AdamW_reg_scale10_target0.3_5e-4_296.log,0,0,0.0,,,,,,,
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-3B-Instruct_static_en_0.05_DRAFT_LEN3_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,16821,21022,0.8001236740712553,0.30713316298771587,0.11336825774340711,0.1927473197836799,0.259933161616984,19.60375872859508,6.798880974054336,128.595
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-1B-Instruct_static_0.6.log,0,0,0.0,,,,,,,
./.logs/cnndm/gemma-3-12b-it_auto_0.0_DRAFT_LEN5_264_NUM_EXMPLS5_TEMP0.2_DO_SAMPLeFalse.log,0,0,0.0,0.11865613255785343,0.014345085575687533,0.08052064564660259,0.10322831043631935,32.127639488390464,6.44780707359314,128.0
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-3B-Instruct_static_en_0.3_DRAFT_LEN4_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,18191,21678,0.8391069698786845,0.30530821361538546,0.11360885310396315,0.19057802119779113,0.25570764751977754,21.664474327929216,6.206214786767959,129.035
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.5_DRAFT_LEN14_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,21432,25872,0.8283538824256947,0.28821297386602696,0.11239669756147094,0.18781997839036796,0.24633889190142455,33.801143697511286,4.105748009681702,132.365
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.4_DRAFT_LEN5_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,18928,22464,0.8425550856888493,0.29166310118063055,0.1106033931409326,0.1886884658134867,0.2485273818966715,33.771701644396096,4.016113798618317,129.285
